,rank,bib,name,country,sex,division,divisionType,finDivPos,finSexPos,finOvrPos,isDNF,swimLegTime,swimNetTime,t1LegTime,t1NetTime,bikeLegTime,bikeNetTime,t2LegTime,t2NetTime,finishLegTime,finishNetTime
1135,1136.0,1662,Team Estamosbien,CHI,MF,MFRelay,RELAY,37.0,37.0,92.0,False,00:45:01.173,00:45:01.173,00:03:58.919,00:49:00.092,03:03:50.301,03:52:50.393,00:02:50.141,03:55:40.534,02:46:44.342,06:42:24.876
1136,1137.0,573,Pablo Antonio de Luigi Gana,CHI,M,M60-64,AG,22.0,907.0,1016.0,False,00:47:41.95,00:47:41.95,00:06:56.373,00:54:38.323,03:14:36.731,04:09:15.054,00:06:51.211,04:16:06.265,02:26:49.994,06:42:56.259
1137,1138.0,1087,Carolina Morales Tolosa,CHI,F,F45-49,AG,14.0,110.0,1017.0,False,00:40:58.662,00:40:58.662,00:06:29.036,00:47:27.698,03:16:59.629,04:04:27.327,00:05:11.922,04:09:39.249,02:33:45.721,06:43:24.97
1138,1139.0,289,Alexis Quiroz,CHI,M,M40-44,AG,185.0,908.0,1018.0,False,00:39:43.029,00:39:43.029,00:07:03.974,00:46:47.003,03:22:59.149,04:09:46.152,00:05:27.175,04:15:13.327,02:28:33.428,06:43:46.755
1139,1140.0,1548,José Alfonso Cortés Velosa,COL,M,M50-54,AG,111.0,909.0,1019.0,False,00:53:24.255,00:53:24.255,00:08:30.33,01:01:54.585,03:12:00.18,04:13:54.765,00:06:44.16,04:20:38.925,02:23:17.74,06:43:56.665
1140,1141.0,1095,Eduardo Estay,CHI,M,M45-49,AG,149.0,910.0,1020.0,False,00:48:50.825,00:48:50.825,00:09:31.128,00:58:21.953,03:17:15.613,04:15:37.566,00:07:51.719,04:23:29.285,02:20:28.475,06:43:57.76
1141,1142.0,1630,Team Valkirias,CHI,F,FRelay,RELAY,14.0,14.0,93.0,False,00:48:02.483,00:48:02.483,00:05:03.661,00:53:06.144,03:48:13.855,04:41:19.999,00:02:43.055,04:44:03.054,01:59:54.791,06:43:57.845
1142,1143.0,1493,Fernando Pérez,CHI,M,M65-69,AG,8.0,911.0,1021.0,False,00:56:20.615,00:56:20.615,00:10:01.443,01:06:22.058,03:16:16.871,04:22:38.929,00:07:26.551,04:30:05.48,02:13:58.733,06:44:04.213
1143,1144.0,846,Felipe Munita,CHI,M,M55-59,AG,44.0,912.0,1022.0,False,00:40:14.844,00:40:14.844,00:10:37.866,00:50:52.71,03:14:27.379,04:05:20.089,00:07:30.183,04:12:50.272,02:31:14.526,06:44:04.798
1144,1145.0,652,Rio Gonzalo,CHI,M,M45-49,AG,150.0,913.0,1023.0,False,00:47:17.516,00:47:17.516,00:06:59.135,00:54:16.651,03:10:50.00,04:05:06.651,00:04:36.844,04:09:43.495,02:34:25.706,06:44:09.201
1145,1146.0,498,Miguel Escobar,CHI,M,M45-49,AG,151.0,914.0,1024.0,False,00:45:59.059,00:45:59.059,00:08:42.269,00:54:41.328,03:22:08.675,04:16:50.003,00:05:26.352,04:22:16.355,02:22:02.721,06:44:19.076
1146,1147.0,656,Daniela Demarco,CHI,F,F40-44,AG,25.0,111.0,1025.0,False,00:57:40.345,00:57:40.345,00:06:17.092,01:03:57.437,03:20:37.961,04:24:35.398,00:05:33.066,04:30:08.464,02:14:40.804,06:44:49.268
1147,1148.0,1391,Ignacia Urrutia,CHI,F,F45-49,AG,15.0,112.0,1026.0,False,00:45:12.285,00:45:12.285,00:06:47.937,00:52:00.222,03:13:58.723,04:05:58.945,00:04:50.168,04:10:49.113,02:34:22.174,06:45:11.287
1148,1149.0,910,Paulina Marlene Arevalo Flores,CHI,F,F50-54,AG,11.0,113.0,1027.0,False,00:47:59.716,00:47:59.716,00:09:45.978,00:57:45.694,03:18:17.406,04:16:03.10,00:07:33.789,04:23:36.889,02:21:35.893,06:45:12.782
1149,1150.0,1573,Luis Reyes-Escatell,MEX,M,M50-54,AG,112.0,915.0,1028.0,False,00:40:53.393,00:40:53.393,00:05:43.747,00:46:37.14,03:20:17.703,04:06:54.843,00:04:54.843,04:11:49.686,02:33:24.542,06:45:14.228
1150,1151.0,580,Javier Coll Sauma,CHI,M,M25-29,AG,74.0,916.0,1029.0,False,00:39:54.384,00:39:54.384,00:06:39.443,00:46:33.827,03:17:07.926,04:03:41.753,00:05:59.82,04:09:41.573,02:35:35.741,06:45:17.314
1151,1152.0,873,Esteban Labra,CHI,M,M25-29,AG,75.0,917.0,1030.0,False,00:50:22.986,00:50:22.986,00:06:04.955,00:56:27.941,03:18:32.066,04:15:00.007,00:04:45.394,04:19:45.401,02:25:34.554,06:45:19.955
1152,1153.0,833,Victor Santana Almonacid,CHI,M,M50-54,AG,113.0,918.0,1031.0,False,00:56:51.077,00:56:51.077,00:07:15.50,01:04:06.577,03:15:08.613,04:19:15.19,00:05:17.696,04:24:32.886,02:20:48.83,06:45:21.716
1153,1154.0,746,Francisco Vivanco,CHI,M,M45-49,AG,152.0,919.0,1032.0,False,00:46:20.238,00:46:20.238,00:09:00.296,00:55:20.534,03:23:10.281,04:18:30.815,00:06:58.145,04:25:28.96,02:19:55.971,06:45:24.931
1154,1155.0,510,Jorge Arancibia,CHI,M,M40-44,AG,186.0,920.0,1033.0,False,00:55:53.268,00:55:53.268,00:08:10.298,01:04:03.566,02:56:50.227,04:00:53.793,00:06:10.496,04:07:04.289,02:38:32.736,06:45:37.025
1155,1156.0,1193,Daniel José Iribarren Concha,CHI,M,M35-39,AG,150.0,921.0,1034.0,False,00:43:23.892,00:43:23.892,00:08:25.436,00:51:49.328,03:13:41.308,04:05:30.636,00:06:27.95,04:11:58.586,02:34:18.123,06:46:16.709
1156,1157.0,709,Camilo Andrés Escobar Zamorano,CHI,M,M25-29,AG,76.0,922.0,1035.0,False,00:43:33.98,00:43:33.98,00:06:59.875,00:50:33.855,03:28:17.269,04:18:51.124,00:04:06.696,04:22:57.82,02:23:19.275,06:46:17.095
1157,1158.0,886,Claudio Rodriguez,ARG,M,M55-59,AG,45.0,923.0,1036.0,False,00:48:16.59,00:48:16.59,00:07:47.73,00:56:04.32,03:18:44.691,04:14:49.011,00:05:53.25,04:20:42.261,02:26:02.049,06:46:44.31
1158,1159.0,54,Franco Nestor Castagno Castagno,CHI,M,M30-34,AG,139.0,924.0,1037.0,False,00:43:34.205,00:43:34.205,00:07:37.615,00:51:11.82,03:11:32.71,04:02:44.53,00:09:51.528,04:12:36.058,02:34:15.127,06:46:51.185
1159,1160.0,607,Javier Andrés Briones Madrid,CHI,M,M35-39,AG,151.0,925.0,1038.0,False,00:59:48.917,00:59:48.917,00:07:52.863,01:07:41.78,03:14:15.883,04:21:57.663,00:07:50.07,04:29:47.733,02:17:26.608,06:47:14.341
1160,1161.0,1120,Camila Almeida,CHI,F,F30-34,AG,19.0,114.0,1039.0,False,00:48:16.758,00:48:16.758,00:08:13.116,00:56:29.874,03:23:08.024,04:19:37.898,00:08:50.801,04:28:28.699,02:18:47.588,06:47:16.287
1161,1162.0,1464,Ramiro Arrechea,ARG,M,M55-59,AG,46.0,926.0,1040.0,False,00:39:51.946,00:39:51.946,00:08:57.487,00:48:49.433,03:29:33.554,04:18:22.987,00:05:03.664,04:23:26.651,02:23:59.698,06:47:26.349
1162,1163.0,1080,Valeska Delgado,CHI,F,F40-44,AG,26.0,115.0,1041.0,False,01:00:23.569,01:00:23.569,00:06:38.231,01:07:01.80,03:18:37.524,04:25:39.324,00:05:49.402,04:31:28.726,02:16:16.502,06:47:45.228
1163,1164.0,1335,Paula Rengifo,CHI,F,F50-54,AG,12.0,116.0,1042.0,False,00:57:45.44,00:57:45.44,00:06:44.946,01:04:30.386,03:33:15.707,04:37:46.093,00:05:39.629,04:43:25.722,02:04:29.069,06:47:54.791
1164,1165.0,814,Oscar Frau Vergara,CHI,M,M30-34,AG,140.0,927.0,1043.0,False,00:47:03.068,00:47:03.068,00:07:31.31,00:54:34.378,03:11:51.293,04:06:25.671,00:05:59.457,04:12:25.128,02:35:40.034,06:48:05.162
1165,1166.0,1015,Claudio Vera,CHI,M,M35-39,AG,152.0,928.0,1044.0,False,00:38:00.668,00:38:00.668,00:06:40.323,00:44:40.991,03:37:39.137,04:22:20.128,00:05:16.688,04:27:36.816,02:20:34.682,06:48:11.498
1166,1167.0,1384,Daniela Poblete Castillo,CHI,F,F45-49,AG,16.0,117.0,1045.0,False,00:42:50.197,00:42:50.197,00:05:39.083,00:48:29.28,03:24:10.969,04:12:40.249,00:04:43.012,04:17:23.261,02:30:50.447,06:48:13.708
1167,1168.0,986,Juan Carlos Sanhueza Robles,CHI,M,M65-69,AG,9.0,929.0,1046.0,False,00:52:15.889,00:52:15.889,00:06:19.946,00:58:35.835,03:17:55.418,04:16:31.253,00:05:12.203,04:21:43.456,02:26:31.389,06:48:14.845
1168,1169.0,1210,Rafael Vanina,ARG,M,M45-49,AG,153.0,930.0,1047.0,False,00:36:56.617,00:36:56.617,00:09:46.855,00:46:43.472,03:11:37.222,03:58:20.694,00:07:10.625,04:05:31.319,02:42:49.163,06:48:20.482
1169,1170.0,1276,Simon Alvarez,AUS,M,M40-44,AG,187.0,931.0,1048.0,False,00:51:42.348,00:51:42.348,00:12:16.96,01:03:59.308,03:24:51.785,04:28:51.093,00:08:43.347,04:37:34.44,02:10:50.042,06:48:24.482
1170,1171.0,1421,Francisco Bordachar Moraga,CHI,M,M65-69,AG,10.0,932.0,1049.0,False,00:44:18.794,00:44:18.794,00:07:16.033,00:51:34.827,02:44:12.59,03:35:47.417,00:04:35.769,03:40:23.186,03:08:21.823,06:48:45.009
1171,1172.0,1092,Juan Carlos Corrales Hernández,CHI,M,M60-64,AG,23.0,933.0,1050.0,False,00:50:54.957,00:50:54.957,00:09:35.55,01:00:30.507,03:17:37.738,04:18:08.245,00:08:12.731,04:26:20.976,02:22:26.072,06:48:47.048
1172,1173.0,774,Juan Carlos Sanhueza,CHI,M,M45-49,AG,154.0,934.0,1051.0,False,00:49:30.831,00:49:30.831,00:08:00.711,00:57:31.542,03:08:57.14,04:06:28.682,00:07:08.52,04:13:37.202,02:35:13.549,06:48:50.751
1173,1174.0,1454,Carmen Herrera Courbis,CHI,F,F40-44,AG,27.0,118.0,1052.0,False,00:52:20.164,00:52:20.164,00:06:52.893,00:59:13.057,03:36:07.465,04:35:20.522,00:05:25.20,04:40:45.722,02:08:26.369,06:49:12.091
1174,1175.0,1450,Ariel Rodríguez,CHI,M,M30-34,AG,141.0,935.0,1053.0,False,01:18:47.408,01:18:47.408,00:08:48.462,01:27:35.87,02:14:30.274,03:42:06.144,00:07:15.496,03:49:21.64,02:59:52.639,06:49:14.279
1175,1176.0,1167,Cynthia Vanessa Vasquez Mondaca,CHI,F,F45-49,AG,17.0,119.0,1054.0,False,00:42:12.792,00:42:12.792,00:06:10.742,00:48:23.534,03:41:34.722,04:29:58.256,00:06:59.235,04:36:57.491,02:12:34.01,06:49:31.501
1176,1177.0,899,Javier Leiva,CHI,M,M35-39,AG,153.0,936.0,1055.0,False,00:46:14.531,00:46:14.531,00:06:30.617,00:52:45.148,03:15:35.171,04:08:20.319,00:05:16.332,04:13:36.651,02:36:08.089,06:49:44.74
1177,1178.0,1105,Gastón Javier Vera,ARG,M,M18-24,AG,30.0,937.0,1056.0,False,00:49:16.465,00:49:16.465,00:06:48.784,00:56:05.249,03:35:32.434,04:31:37.683,00:04:11.953,04:35:49.636,02:13:56.491,06:49:46.127
1178,1179.0,915,Ronny Alvial,CHI,M,M45-49,AG,155.0,938.0,1057.0,False,00:51:54.548,00:51:54.548,00:10:23.518,01:02:18.066,03:37:45.39,04:40:03.456,00:06:38.602,04:46:42.058,02:03:37.678,06:50:19.736
1179,1180.0,1349,Gerardo Saavedra,CHI,M,M45-49,AG,156.0,939.0,1058.0,False,00:45:38.937,00:45:38.937,00:06:53.144,00:52:32.081,03:34:55.804,04:27:27.885,00:06:45.629,04:34:13.514,02:16:19.413,06:50:32.927
1180,1181.0,1325,Andres Ballesteros,CHI,M,M35-39,AG,154.0,940.0,1059.0,False,00:43:17.987,00:43:17.987,00:09:04.797,00:52:22.784,03:14:09.571,04:06:32.355,00:06:53.984,04:13:26.339,02:37:08.506,06:50:34.845
1181,1182.0,275,Felipe Olivares,CHI,M,M40-44,AG,188.0,941.0,1060.0,False,00:53:07.848,00:53:07.848,00:05:55.823,00:59:03.671,02:58:40.996,03:57:44.667,00:06:40.863,04:04:25.53,02:46:14.944,06:50:40.474
1182,1183.0,998,Felipe Alvarado Opazo,CHI,M,M40-44,AG,189.0,942.0,1061.0,False,00:45:49.193,00:45:49.193,00:08:19.505,00:54:08.698,03:11:33.605,04:05:42.303,00:07:11.157,04:12:53.46,02:37:48.561,06:50:42.021
1183,1184.0,1078,Gonzalo Febré,CHI,M,M45-49,AG,157.0,943.0,1062.0,False,00:58:09.937,00:58:09.937,00:09:18.902,01:07:28.839,03:03:14.301,04:10:43.14,00:07:17.992,04:18:01.132,02:32:54.412,06:50:55.544
1184,1185.0,874,Gonzalo Montoya Ureta,CHI,M,M45-49,AG,158.0,944.0,1063.0,False,00:40:12.935,00:40:12.935,00:05:32.013,00:45:44.948,03:06:16.105,03:52:01.053,00:09:17.973,04:01:19.026,02:49:48.491,06:51:07.517
1185,1186.0,294,Julio Guerra Santibañez,CHI,M,M45-49,AG,159.0,945.0,1064.0,False,00:47:57.525,00:47:57.525,00:07:40.373,00:55:37.898,03:25:14.394,04:20:52.292,00:06:20.938,04:27:13.23,02:24:02.635,06:51:15.865
1186,1187.0,781,Yasmin Castro Villagra,CHI,F,F50-54,AG,13.0,120.0,1065.0,False,00:46:29.919,00:46:29.919,00:06:51.436,00:53:21.355,03:21:32.961,04:14:54.316,00:06:57.047,04:21:51.363,02:29:30.322,06:51:21.685
1187,1188.0,443,Cesar Ulises Gonzalez,ARG,M,M55-59,AG,47.0,946.0,1066.0,False,00:34:20.355,00:34:20.355,00:08:01.941,00:42:22.296,03:21:28.445,04:03:50.741,00:11:37.086,04:15:27.827,02:36:10.003,06:51:37.83
1188,1189.0,49,Tomas Turner,CHI,M,M65-69,AG,11.0,947.0,1067.0,False,00:49:40.447,00:49:40.447,00:07:29.544,00:57:09.991,03:08:58.996,04:06:08.987,00:06:44.348,04:12:53.335,02:38:50.455,06:51:43.79
1189,1190.0,1007,Erwin Stagno Rojas,CHI,M,M65-69,AG,12.0,948.0,1068.0,False,00:43:52.932,00:43:52.932,00:07:54.22,00:51:47.152,03:10:44.891,04:02:32.043,00:06:23.878,04:08:55.921,02:42:51.776,06:51:47.697
1190,1191.0,598,Martin Castellucci,CHI,M,M45-49,AG,160.0,949.0,1069.0,False,00:47:41.956,00:47:41.956,00:06:54.461,00:54:36.417,03:16:58.91,04:11:35.327,00:06:07.008,04:17:42.335,02:34:51.975,06:52:34.31
1191,1192.0,1266,Tomas Harris,CHI,M,M25-29,AG,77.0,950.0,1070.0,False,00:44:55.604,00:44:55.604,00:10:11.446,00:55:07.05,03:15:03.43,04:10:10.48,00:07:15.976,04:17:26.456,02:35:35.956,06:53:02.412
1192,1193.0,1633,Team Tiren Agüita,CHI,F,FRelay,RELAY,15.0,15.0,94.0,False,00:42:39.412,00:42:39.412,00:05:08.946,00:47:48.358,03:41:44.879,04:29:33.237,00:03:31.555,04:33:04.792,02:20:05.131,06:53:09.923
1193,1194.0,1339,Gina Guerrero,CHI,F,F40-44,AG,28.0,121.0,1071.0,False,00:40:47.375,00:40:47.375,00:04:41.886,00:45:29.261,03:27:42.153,04:13:11.414,00:04:50.003,04:18:01.417,02:35:24.823,06:53:26.24
1194,1195.0,1259,Sergio Rojas,CHI,M,M50-54,AG,114.0,951.0,1072.0,False,00:49:30.778,00:49:30.778,00:07:49.799,00:57:20.577,03:08:03.398,04:05:23.975,00:10:19.989,04:15:43.964,02:37:44.592,06:53:28.556
1195,1196.0,801,Francisco Riquelme,CHI,M,M25-29,AG,78.0,952.0,1073.0,False,00:37:13.057,00:37:13.057,00:05:57.903,00:43:10.96,03:10:06.211,03:53:17.171,00:05:59.812,03:59:16.983,02:54:18.846,06:53:35.829
1196,1197.0,1234,Claudia Dahdal,CHI,F,F30-34,AG,20.0,122.0,1074.0,False,00:49:06.254,00:49:06.254,00:07:06.929,00:56:13.183,03:30:38.602,04:26:51.785,00:05:13.234,04:32:05.019,02:21:54.085,06:53:59.104
1197,1198.0,797,Dennis Arias,CHI,M,M55-59,AG,48.0,953.0,1075.0,False,00:41:59.311,00:41:59.311,00:12:55.785,00:54:55.096,03:31:32.688,04:26:27.784,00:06:45.453,04:33:13.237,02:21:02.381,06:54:15.618
1198,1199.0,587,Nicolas Sanchez,CHI,M,M30-34,AG,142.0,954.0,1076.0,False,00:57:15.287,00:57:15.287,00:06:33.177,01:03:48.464,03:28:11.637,04:32:00.101,00:07:35.977,04:39:36.078,02:14:40.603,06:54:16.681
1199,1200.0,1392,Patricia Mendoza,CHI,F,F45-49,AG,18.0,123.0,1077.0,False,00:43:41.10,00:43:41.10,00:08:57.547,00:52:38.647,03:23:39.688,04:16:18.335,00:07:44.703,04:24:03.038,02:30:44.768,06:54:47.806
1200,1201.0,1338,Fernanda Dellacqua,BRA,F,F40-44,AG,29.0,124.0,1078.0,False,00:39:40.956,00:39:40.956,00:05:44.961,00:45:25.917,03:22:50.16,04:08:16.077,00:05:40.324,04:13:56.401,02:41:16.913,06:55:13.314
1201,1202.0,577,Javier Bahamondes,CHI,M,M25-29,AG,79.0,955.0,1079.0,False,00:39:17.951,00:39:17.951,00:08:00.041,00:47:17.992,03:25:24.375,04:12:42.367,00:06:37.48,04:19:19.847,02:35:55.963,06:55:15.81
1202,1203.0,881,Gabriel Sagredo,CHI,M,M40-44,AG,190.0,956.0,1080.0,False,00:49:22.66,00:49:22.66,00:07:36.952,00:56:59.612,03:24:31.004,04:21:30.616,00:07:08.692,04:28:39.308,02:26:37.397,06:55:16.705
1203,1204.0,445,Nicolas Donoso Albornoz,CHI,M,M35-39,AG,155.0,957.0,1081.0,False,00:39:11.523,00:39:11.523,00:05:38.011,00:44:49.534,03:28:25.055,04:13:14.589,00:03:54.738,04:17:09.327,02:38:12.655,06:55:21.982
1204,1205.0,711,Rodrigo Valencia,CHI,M,M50-54,AG,115.0,958.0,1082.0,False,00:50:00.78,00:50:00.78,00:07:43.09,00:57:43.87,03:07:26.961,04:05:10.831,00:05:32.316,04:10:43.147,02:45:00.393,06:55:43.54
1205,1206.0,1502,Santiago Castillo,CHI,M,M30-34,AG,143.0,959.0,1083.0,False,00:37:30.543,00:37:30.543,00:06:51.378,00:44:21.921,03:06:24.582,03:50:46.503,00:04:55.106,03:55:41.609,03:00:02.08,06:55:43.689
1206,1207.0,1186,Marcelo Zavala Rebolledo,CHI,M,M50-54,AG,116.0,960.0,1084.0,False,00:47:58.786,00:47:58.786,00:06:01.444,00:54:00.23,03:11:42.429,04:05:42.659,00:06:14.465,04:11:57.124,02:43:53.085,06:55:50.209
1207,1208.0,288,José Pablo García Palominos,CHI,M,M35-39,AG,156.0,961.0,1085.0,False,00:55:10.48,00:55:10.48,00:12:11.023,01:07:21.503,03:25:54.54,04:33:16.043,00:07:24.414,04:40:40.457,02:15:35.803,06:56:16.26
1208,1209.0,1653,Team los Vargas,CHI,M,MRelay,RELAY,43.0,43.0,95.0,False,00:44:14.595,00:44:14.595,00:03:56.178,00:48:10.773,03:21:28.836,04:09:39.609,00:02:33.812,04:12:13.421,02:44:17.096,06:56:30.517
1209,1210.0,686,Maria Toro Monsalve,CHI,F,F50-54,AG,14.0,125.0,1086.0,False,00:54:07.881,00:54:07.881,00:06:22.067,01:00:29.948,03:36:06.637,04:36:36.585,00:05:19.867,04:41:56.452,02:14:44.901,06:56:41.353
1210,1211.0,992,Nicolas Vargas,CHI,M,M35-39,AG,157.0,962.0,1087.0,False,00:53:17.729,00:53:17.729,00:06:41.028,00:59:58.757,03:16:04.476,04:16:03.233,00:04:54.238,04:20:57.471,02:35:45.37,06:56:42.841
1211,1212.0,690,Nicolas Ignacio Riquelme Soto,CHI,M,M35-39,AG,158.0,963.0,1088.0,False,00:52:39.807,00:52:39.807,00:06:33.989,00:59:13.796,03:08:31.699,04:07:45.495,00:04:19.738,04:12:05.233,02:44:42.538,06:56:47.771
1212,1213.0,669,Ramon Horacio Gonzalez Pereyra,ARG,M,M45-49,AG,161.0,964.0,1089.0,False,00:47:54.242,00:47:54.242,00:09:18.081,00:57:12.323,03:16:50.114,04:14:02.437,00:05:33.703,04:19:36.14,02:37:12.858,06:56:48.998
1213,1214.0,551,Rodrigo Ivan Ortuzar Maturana,CHI,M,M60-64,AG,24.0,965.0,1090.0,False,00:39:11.027,00:39:11.027,00:04:50.222,00:44:01.249,02:58:46.59,03:42:47.839,00:04:58.91,03:47:46.749,03:09:11.772,06:56:58.521
1214,1215.0,731,Guillermo Ramon Antognini,ARG,M,M60-64,AG,25.0,966.0,1091.0,False,00:41:25.311,00:41:25.311,00:07:19.485,00:48:44.796,03:16:25.558,04:05:10.354,00:06:44.032,04:11:54.386,02:45:23.022,06:57:17.408
1215,1216.0,463,Diego Acuña,CHI,M,M30-34,AG,144.0,967.0,1092.0,False,00:52:22.228,00:52:22.228,00:07:44.103,01:00:06.331,03:09:06.859,04:09:13.19,00:07:49.84,04:17:03.03,02:40:14.639,06:57:17.669
1216,1217.0,626,Francisca Escobar,CHI,F,F30-34,AG,21.0,126.0,1093.0,False,00:42:57.834,00:42:57.834,00:07:18.532,00:50:16.366,03:33:49.586,04:24:05.952,00:06:18.566,04:30:24.518,02:27:03.713,06:57:28.231
1217,1218.0,1060,Ricardo Carrasco Sepúlveda,CHI,M,M35-39,AG,159.0,968.0,1094.0,False,00:46:10.278,00:46:10.278,00:05:26.971,00:51:37.249,03:40:47.129,04:32:24.378,00:03:28.301,04:35:52.679,02:21:42.108,06:57:34.787
1218,1219.0,601,Sara Méndez Candia,CHI,F,F45-49,AG,19.0,127.0,1095.0,False,00:43:28.736,00:43:28.736,00:07:06.575,00:50:35.311,03:27:59.539,04:18:34.85,00:04:44.637,04:23:19.487,02:34:20.225,06:57:39.712
1219,1220.0,1254,Yerko Leiva Rios,CHI,M,M30-34,AG,145.0,969.0,1096.0,False,00:45:34.58,00:45:34.58,00:07:23.115,00:52:57.695,03:27:42.687,04:20:40.382,00:07:04.215,04:27:44.597,02:30:05.471,06:57:50.068
1220,1221.0,547,Jorge Figueroa,CHI,M,M55-59,AG,49.0,970.0,1097.0,False,00:52:03.548,00:52:03.548,00:12:19.889,01:04:23.437,03:15:35.543,04:19:58.98,00:09:42.258,04:29:41.238,02:28:56.283,06:58:37.521
1221,1222.0,934,Martín Gonzalo Salazar,ARG,M,M50-54,AG,117.0,971.0,1098.0,False,00:41:17.203,00:41:17.203,00:06:30.527,00:47:47.73,03:09:56.535,03:57:44.265,00:08:21.715,04:06:05.98,02:52:46.299,06:58:52.279
1222,1223.0,1584,Andres Jaque Espinosa,CHI,M,M40-44,AG,191.0,972.0,1099.0,False,00:47:06.333,00:47:06.333,00:07:08.983,00:54:15.316,03:21:24.988,04:15:40.304,00:04:51.617,04:20:31.921,02:38:28.671,06:59:00.592
1223,1224.0,531,Camilo Salvador,CHI,M,M30-34,AG,146.0,973.0,1100.0,False,00:41:13.207,00:41:13.207,00:07:25.808,00:48:39.015,03:22:30.16,04:11:09.175,00:04:52.981,04:16:02.156,02:43:25.787,06:59:27.943
1224,1225.0,1066,Diego Rivera Esquivel,CHI,M,M30-34,AG,147.0,974.0,1101.0,False,00:45:24.45,00:45:24.45,00:07:21.529,00:52:45.979,03:42:10.914,04:34:56.893,00:04:19.008,04:39:15.901,02:20:19.795,06:59:35.696
1225,1226.0,842,Antonio Turner,CHI,M,M45-49,AG,162.0,975.0,1102.0,False,00:43:14.988,00:43:14.988,00:06:56.605,00:50:11.593,03:18:04.379,04:08:15.972,00:12:43.379,04:20:59.351,02:38:48.28,06:59:47.631
1226,1227.0,1123,Carlos Ramirez,CHI,M,M40-44,AG,192.0,976.0,1103.0,False,00:41:16.701,00:41:16.701,00:12:42.814,00:53:59.515,03:21:43.531,04:15:43.046,00:09:28.543,04:25:11.589,02:34:59.436,07:00:11.025
1227,1228.0,1326,Ricardo Bartheld,CHI,M,M50-54,AG,118.0,977.0,1104.0,False,00:50:40.564,00:50:40.564,00:08:16.42,00:58:56.984,03:29:10.008,04:28:06.992,00:10:38.64,04:38:45.632,02:21:30.034,07:00:15.666
1228,1229.0,287,Ibys Cortes Arias,CHI,F,F45-49,AG,20.0,128.0,1105.0,False,00:43:44.883,00:43:44.883,00:07:39.253,00:51:24.136,03:25:23.50,04:16:47.636,00:04:52.875,04:21:40.511,02:38:52.682,07:00:33.193
1229,1230.0,631,Paulina Cabezas,CHI,F,F35-39,AG,29.0,129.0,1106.0,False,00:46:12.598,00:46:12.598,00:06:57.342,00:53:09.94,03:39:21.235,04:32:31.175,00:05:36.437,04:38:07.612,02:22:49.737,07:00:57.349
1230,1231.0,1634,Team Llacolén Tri-Girls,CHI,F,FRelay,RELAY,16.0,16.0,96.0,False,00:41:27.966,00:41:27.966,00:04:45.314,00:46:13.28,03:44:13.442,04:30:26.722,00:02:40.867,04:33:07.589,02:28:04.662,07:01:12.251
1231,1232.0,617,Daniel Toro,CHI,M,M50-54,AG,119.0,978.0,1107.0,False,00:47:02.488,00:47:02.488,00:06:10.593,00:53:13.081,03:24:50.153,04:18:03.234,00:03:56.339,04:21:59.573,02:39:31.889,07:01:31.462
1232,1233.0,990,Rodrigo Moreno,CHI,M,M45-49,AG,163.0,979.0,1108.0,False,00:46:16.371,00:46:16.371,00:07:14.183,00:53:30.554,03:13:45.32,04:07:15.874,00:05:46.754,04:13:02.628,02:48:31.194,07:01:33.822
1233,1234.0,296,Jonathan Campos,CHI,M,M40-44,AG,193.0,980.0,1109.0,False,00:49:07.657,00:49:07.657,00:08:46.381,00:57:54.038,03:44:40.113,04:42:34.151,00:05:28.199,04:48:02.35,02:13:35.026,07:01:37.376
1234,1235.0,458,Mario Sandoval,CHI,M,M40-44,AG,194.0,981.0,1110.0,False,00:52:22.206,00:52:22.206,00:12:03.137,01:04:25.343,03:25:59.738,04:30:25.081,00:06:48.715,04:37:13.796,02:25:16.444,07:02:30.24
1235,1236.0,999,Guillermo Danker,CHI,M,M40-44,AG,195.0,982.0,1111.0,False,00:44:06.413,00:44:06.413,00:07:05.321,00:51:11.734,03:17:14.156,04:08:25.89,00:05:15.82,04:13:41.71,02:49:58.679,07:03:40.389
1236,1237.0,583,Arnoldo Toledo Malinowski,CHI,M,M55-59,AG,50.0,983.0,1112.0,False,00:50:40.527,00:50:40.527,00:09:59.539,01:00:40.066,03:06:52.074,04:07:32.14,00:08:01.43,04:15:33.57,02:48:08.155,07:03:41.725
1237,1238.0,299,Valeska Gonzalez,CHI,F,F30-34,AG,22.0,130.0,1113.0,False,00:53:08.583,00:53:08.583,00:08:10.045,01:01:18.628,03:29:06.316,04:30:24.944,00:05:25.059,04:35:50.003,02:28:32.478,07:04:22.481
1238,1239.0,597,Francisco Vilugron,CHI,M,M25-29,AG,80.0,984.0,1114.0,False,00:57:42.506,00:57:42.506,00:10:22.54,01:08:05.046,03:32:04.214,04:40:09.26,00:06:49.981,04:46:59.241,02:17:25.682,07:04:24.923
1239,1240.0,837,Gino Araya,CHI,M,M45-49,AG,164.0,985.0,1115.0,False,00:48:14.00,00:48:14.00,00:10:16.00,00:58:30.00,03:15:15.00,04:13:45.00,00:05:09.00,04:18:54.00,02:45:32.00,07:04:26.00
