,name,date,desc,earliestStartTime,logoImg,shortName,timeZone,units,url,shorturl,postponed,cancelled,finishers,allowSimulations,loc_desc,loc_coords,loc_country_iso
247,IRM-MARBELLA703-2019,2019-04-27,IRONMAN® 70.3® Marbella,1556343000,/_imgss/events/IRM-MARBELLA703-2018/1524760357_marbella-logo-3559.png,IM 70.3 Marbella,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-MARBELLA703-2019,1442,0,,1745,,"Marbella, Spain","['36.5081', '-4.88352']",ES
248,IRM-CEBU5150-2019,2019-04-28,Sun Life IRONMAN® 5i50™ Cebu Philippines,1556401800,/_imgss/events/IRM-CEBU5150-2019/1552658285_logo-ironman-8776.png,5i50 Cebu,Asia/Manila,metric,https://track.rtrt.me/e/IRM-CEBU5150-2019,1632,,,212,,"Naga CEB, Philippines","['10.21667', '123.75']",
249,IRM-FLORIANOPOLIS-2019,2019-04-28,IRONMAN® 70.3® Florianópolis,1556443800,/_imgss/events/IRM-FLORIANOPOLIS-2019/1547669538_imfloripa-2019-3312.png,IM 70.3 Florianópolis,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-FLORIANOPOLIS-2019,1445,,,1389,,"Florianópolis SC, Brazil","['-27.5976', '-48.548']",BR
250,IRM-STGEORGE703-2019,2019-05-04,IRONMAN® 70.3® North American Pro Championship St. George,1556974200,/_imgss/events/IRM-STGEORGE703-2018/1523837060_app-logo-h-1000500-stg-1266.png,IM 70.3 St.George,America/Denver,standard,https://track.rtrt.me/e/IRM-STGEORGE703-2019,1455,,,2300,,"St George UT, United States","['37.10907', '-113.5833']",US
251,IRM-BUSSELTON703-2019,2019-05-04,SunSmart IRONMAN® 70.3® Busselton,1556920800,/_imgss/events/IRM-BUSSELTON703-2019/1556919301_fbw-logo-lockup-horiz-2019-3922.png,IM 70.3 Busselton,Australia/Perth,metric,https://track.rtrt.me/e/IRM-BUSSELTON703-2019,1454,,,914,,"Busselton WA, Australia","['-33.65548', '115.32755']",AU
252,IRM-VIRGINIA703-2019,2019-05-05,IRONMAN® 70.3® Virginia,1557053400,/_imgss/events/IRM-VIRGINIA703-2019/1547758328_im703va-2019-482.png,IM 70.3 Virginia,America/New_York,standard,https://track.rtrt.me/e/IRM-VIRGINIA703-2019,1456,,,1586,,"Williamsburg VA, United States of America","['37.2707', '-76.7075']",US
253,IRM-CROATIA5150-2019,2019-05-05,"Plava Laguna IRONMAN® 5i50™ Poreč, Croatia",1557032400,/_imgss/events/IRM-CROATIA5150-2019/1552664333_2019-croatialogo-8635.png,5i50 Croatia,Europe/Zagreb,metric,https://track.rtrt.me/e/IRM-CROATIA5150-2019,1633,,,290,,"Split 17, Croatia","['43.51', '16.45']",
254,IRM-AUSTRALIA-2019,2019-05-05,IRONMAN® Australia | IRONMAN 70.3® Port Macquarie,1557002100,/_imgss/events/IRM-PORTMACQUARIE703-2018/1523491416_app-logo-h-1000500-oz-5817.png,IM Australia,Australia/Sydney,metric,https://track.rtrt.me/e/IRM-AUSTRALIA-2019,1459,,,2399,,"Port Macquarie NSW, Australia","['-31.42988', '152.90812']",AU
255,IRM-GULFCOAST703-2019,2019-05-11,IRONMAN® 70.3® Gulf Coast,1557572400,/_imgss/events/IRM-GULFCOAST703-2019/1557252374_fbw-logo-lockup-horiz-2019-9922.png,IM 70.3 Gulf Coast,America/Chicago,standard,https://track.rtrt.me/e/IRM-GULFCOAST703-2019,1448,,,1452,,"Panama City Beach FL, United States","['30.19165', '-85.83249']",US
256,IRM-SANTAROSA-2019,2019-05-11,IRONMAN® Santa Rosa,1557580200,/_imgss/events/IRM-SANTAROSA-2018/1522281614_app-logo-im-santarosa-4309.png,IM Santa Rosa,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-SANTAROSA-2019,1457,,,1579,,"Santa Rosa CA, United States","['38.4379', '-122.71245']",US
257,IRM-MALLORCA703-2019,2019-05-11,IRONMAN® 70.3® Mallorca,1557554100,/_imgss/events/IRM-MALLORCA703-2018/1525354251_mallorca-app-logo-1840.png,IM 70.3 Mallorca,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-MALLORCA703-2019,1450,0,,2965,,"Alcúdia, Spain","['39.85172', '3.12366']",ES
258,IRM-VIETNAM703-2019,2019-05-12,"TECHCOMBANK IRONMAN® 70.3® Asia-Pacific Championship, Vietnam",1557615600,/_imgss/events/IRM-VIETNAM703-2019/1557251377_703-vietnam-logo-techcombank-03-5662.png,IM 70.3 Vietnam,Asia/Ho_Chi_Minh,metric,https://track.rtrt.me/e/IRM-VIETNAM703-2019,1487,,,1509,,"Đà Nẵng, Vietnam","['16.057161', '108.172104']",VN
259,IRM-PAYSDAIX703-2019,2019-05-12,IRONMAN® 70.3® Pays d'Aix,1557639000,/_imgss/events/IRM-PAYSDAIX703-2019/1547761781_im703pa-2019-8039.png,IM 70.3 Pays d'Aix,Europe/Paris,metric,https://track.rtrt.me/e/IRM-PAYSDAIX703-2019,1462,0,,1933,,"Aix-en-Provence, France","['43.52639', '5.44615']",FR
260,IRM-MONTERREY-2019,2019-05-12,Mazda IRONMAN® 70.3® Monterrey Presented by Innovasport,1557661800,/_imgss/events/IRM-MONTERREY-2018/1547759650_im703monterrey-2019-6304.png,IM70.3® Monterrey,America/Monterrey,metric,https://track.rtrt.me/e/IRM-MONTERREY-2019,1458,,,1588,,"Monterrey NL, Mexico","['25.6831', '-100.32934']",MX
261,IRM-BARCELONA703-2019,2019-05-19,IRONMAN® 70.3® Barcelona,1558242000,/_imgss/events/IRM-BARCELONA703-2019/1547762350_im703barca-2019-8980.png,IM 70.3 Barcelona,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-BARCELONA703-2019,1463,,,2224,,"Calella, Spain","['41.6147', '2.65736']",ES
262,IRM-CHATTANOOGA703-2019,2019-05-19,Sunbelt Bakery IRONMAN® 70.3® Chattanooga Presented by McKee A Family Bakery,1558263000,/_imgss/events/IRM-CHATTANOOGA703-2019/1547677698_im703chatt-2019-1321.png,IM 70.3 Chattanooga,America/New_York,standard,https://track.rtrt.me/e/IRM-CHATTANOOGA703-2019,1449,,,2814,,"Chattanooga TN, United States","['35.04672', '-85.30947']",US
263,IRM-LANZAROTE-2019,2019-05-25,Club La Santa IRONMAN® Lanzarote,1558764000,/_imgss/events/IRM-LANZAROTE-2018/1525795259_lanzarote-full-app-logo-5988.png,IM Lanzarote,Atlantic/Canary,metric,https://track.rtrt.me/e/IRM-LANZAROTE-2019,1488,,,1363,,"Arrecife, Spain","['28.95835', '-13.54867']",ES
264,IRM-GOSEONG703-2019,2019-05-26,IRONMAN® 70.3® Goseong,1558820400,/_imgss/events/IRM-GOSEONG703-2019/1550248597_im703goseong-2019-6954.png,IM 70.3 Goseong,Asia/Seoul,metric,https://track.rtrt.me/e/IRM-GOSEONG703-2019,1546,,,1508,,"Goseong-gun, Gyeongsangnam-do, South Korea","['34.97278', '128.32361']",KR
265,IRM-STPOELTEN703-2019,2019-05-26,IRONMAN® 70.3® St. Pölten,1558846800,/_imgss/events/IRM-STPOELTEN703-2019/1547762855_im703pa-2019-5545.png,IM 70.3 St. Pölten,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-STPOELTEN703-2019,1464,,,2110,,"St Polten, Austria","['48.20732', '15.61989']",AT
266,IRM-BRAZIL-2019,2019-05-26,IRONMAN® Brazil,1558863900,/_imgss/events/IRM-BRAZIL-2019/1558712653_im-brazil-1485.png,IM Brazil,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-BRAZIL-2019,1446,0,,1280,,"Florianópolis SC, Brazil","['-27.5976', '-48.548']",BR
267,IRM-HAWAII703-2019,2019-06-01,IRONMAN® 70.3® Hawai`i,1559406600,/_imgss/events/IRM-HAWAII703-2019/1559050686_update-im703hi-2019-9057.png,IM 70.3 Hawai`i ,Pacific/Honolulu,standard,https://track.rtrt.me/e/IRM-HAWAII703-2019,1447,,,1181,,"Kailua Kona HI, United States","['19.6406', '-155.9956']",
268,IRM-VICTORIA703-2019,2019-06-02,Subaru IRONMAN® 70.3® Victoria Presented by: Jim Pattison Subaru Victoria,1559480400,/_imgss/events/IRM-VICTORIA703-2018/1526257900_app-logo-victoria-649.png,IM 70.3 Victoria,America/Vancouver,metric,https://track.rtrt.me/e/IRM-VICTORIA703-2019,1471,,,1661,,"Victoria BC, Canada","['48.42855', '-123.36445']",CA
269,IRM-SWITZERLAND703-2019,2019-06-02,IRONMAN® 70.3® Switzerland,1559454600,/_imgss/events/IRM-SWITZERLAND703-2019/1547765728_im703ch-2019-7379.png,IM 70.3 Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND703-2019,1467,,,2151,,"Rapperswil-Jona SG, Switzerland","['47.22536', '8.81723']",CH
270,IRM-KRAICHGAU703-2019,2019-06-02,Sparkasse IRONMAN® 70.3® Kraichgau Powered by KraichgauEnergie | Sparkasse IRONMAN® 5150™ Kraichgau Powered by KraichgauEnergie,1559458800,/_imgss/events/IRM-KRAICHGAU703-2019/1559171300_kraichgau-7137.png,IM 70.3 5150 Kraichgau,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-KRAICHGAU703-2019,1465,0,,2758,,"Sinsheim, Germany","['49.25267', '8.88024']",DE
271,IRM-DURBAN703-2019,2019-06-02,Standard Bank IRONMAN® 70.3® Durban,1559452200,/_imgss/events/IRM-DURBAN703-2019/1559055858_2019logot-1425.png,IM 70.3 Durban,Africa/Johannesburg,metric,https://track.rtrt.me/e/IRM-DURBAN703-2019,1461,,,2604,,"Durban, South Africa","['-29.85567', '31.03526']",ZA
272,IRM-CONNECTICUT703-2019,2019-06-02,IRONMAN® 70.3® Connecticut,1559473200,/_imgss/events/IRM-CONNECTICUT703-2019/1547760897_im703ct-2019-7084.png,IM 70.3 Connecticut,America/New_York,standard,https://track.rtrt.me/e/IRM-CONNECTICUT703-2019,1460,,,1911,,"Middlebury CT, United States","['41.5279', '-73.1276']",
273,IRM-SUBICBAY703-2019,2019-06-02,Century Tuna IRONMAN 70.3® Subic Bay Philippines Presented by: Big Boss Cement,1559425800,/_imgss/events/IRM-SUBICBAY703-2019/1559053716_2019logot-591.png,IM 70.3 Subic Bay,Asia/Manila,metric,https://track.rtrt.me/e/IRM-SUBICBAY703-2019,1593,,,604,,"Morong, Philippines","['14.789322', '120.263155']",PH
274,IRM-STAFFORDSHIRE703-2019,2019-06-09,IRONMAN® 70.3® Staffordshire,1560060000,/_imgss/events/IRM-STAFFORDSHIRE703-2019/1559611558_staffordshire-6170.png,IM 70.3 Staffordshire,Europe/London,metric,https://track.rtrt.me/e/IRM-STAFFORDSHIRE703-2019,1468,,,1983,,"Stafford, United Kingdom","['52.80409', '-2.12199']",
275,IRM-EAGLEMAN703-2019,2019-06-09,IRONMAN® 70.3® Eagleman®,1560077100,/_imgss/events/IRM-EAGLEMAN703-2019/1559685712_eagleman-2019-3672.png,IM 70.3 Eagleman,America/New_York,standard,https://track.rtrt.me/e/IRM-EAGLEMAN703-2019,1472,,,2174,,"Cambridge MD, United States","['38.56312', '-76.07806']",US
276,IRM-BOULDER-2019,2019-06-09,IRONMAN® Boulder,1560081900,/_imgss/events/IRM-BOULDER-2018/1527382512_boulder-app-logo-4392.png,IM Boulder,America/Denver,standard,https://track.rtrt.me/e/IRM-BOULDER-2019,1473,,,1009,,"Boulder CO, United States","['40.01574', '-105.27924']",US
277,IRM-CAIRNS-2019,2019-06-09,Cairns Airport IRONMAN® Asia-Pacific Championship Cairns,1560026100,/_imgss/events/IRM-CAIRNS-2019/1559614761_cairns-9110.png,IM Cairns,Australia/Brisbane,metric,https://track.rtrt.me/e/IRM-CAIRNS-2019,1547,,,1069,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
278,IRM-WISCONSIN703-2019,2019-06-09,IRONMAN® 70.3® Wisconsin,1560081600,/_imgss/events/IRM-WISCONSIN703-2018/1527432869_wisconsin-app-logo-2623.png,IM 70.3 Wisconsin,America/Chicago,standard,https://track.rtrt.me/e/IRM-WISCONSIN703-2019,1484,,,1973,,"Madison WI, United States","['43.07295', '-89.38669']",
279,IRM-JAPAN703-2019,2019-06-09,Lixil IRONMAN® 70.3® Centrair Chita Peninsula Japan,1560033000,/_imgss/events/IRM-JAPAN703-2019/1559763904_japan-logo-5495.jpg,IM 70.3 Japan,Asia/Tokyo,metric,https://track.rtrt.me/e/IRM-JAPAN703-2019,1486,,,1399,,"Tokoname-Shi, Japan","['34.88918', '136.84776']",JP
280,IRM-FORTALEZA703-2019,2019-06-09,IRONMAN® 70.3® Fortaleza,1560070800,/_imgss/events/IRM-FORTALEZA703-2019/1559671033_im703fortaleza-2019-4878.png,IM 70.3 Fortaleza,America/Fortaleza,metric,https://track.rtrt.me/e/IRM-FORTALEZA703-2019,1479,,,532,,"Fortaleza CE, Brazil","['-3.7305', '-38.5218']",BR
281,IRM-CAIRNS703-2019,2019-06-09,IRONMAN® 70.3 Cairns,1560026100,/_imgss/events/IRM-CAIRNS703-2019/1559613092_cairns703-1188.png,IM 70.3 Cairns,Australia/Brisbane,metric,https://track.rtrt.me/e/IRM-CAIRNS703-2019,1548,,,1233,,"Cairns QLD, Australia","['-16.91955', '145.77369']",AU
282,IRM-OTEPAA703-2019,2019-06-15,IRONMAN® 70.3® Otepää,1560582000,/_imgss/events/IRM-OTEPAA703-2019/1560312003_16573-180-7734.png,IM70.3 Otepää,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-OTEPAA703-2019,1469,,,934,,"Otepää Parish 82, Estonia","['58.0585', '26.4961']",EE
283,IRM-WARSAW5150-2019,2019-06-16,IRONMAN® 5i50™ Warsaw,1560668400,/_imgss/events/IRM-WARSAW5150-2019/1560310999_logo-new-png-8348.jpg,5i50 Warsaw,Europe/Warsaw,metric,https://track.rtrt.me/e/IRM-WARSAW5150-2019,1660,,,1226,,"Warsaw MZ, Poland","['52.21667', '21.03333']",
284,IRM-LESSABLESDOLONNE703-2019,2019-06-16,IRONMAN® 70.3® Les Sables d’Olonne,1560672900,/_imgss/events/IRM-LESSABLESDOLONNE703-2019/1551481260_im703lso-2019-9341.png,IM 70.3 Vendée,Europe/Paris,metric,https://track.rtrt.me/e/IRM-LESSABLESDOLONNE703-2019,1597,,,2361,,"Les Sables-d'Olonne 85, France","['46.49639', '-1.78472']",FR
285,IRM-LUXEMBOURG703-2019,2019-06-16,IRONMAN 70.3 Luxembourg - Région Moselle,1560668400,/_imgss/events/IRM-LUXEMBOURG703-2019/1547832885_im703-luembourg-2019-5548.png,IM 70.3 Luxembourg,Europe/Luxembourg,metric,https://track.rtrt.me/e/IRM-LUXEMBOURG703-2019,1483,0,,1980,,"Luxembourg, Luxembourg","['49.60966', '6.13009']",LU
286,IRM-IRELAND-2019,2019-06-23,"IRONMAN® Ireland, Cork",1561267800,/_imgss/events/IRM-IRELAND-2019/1550682597_im703ireland-2019-5510.png,"IM Ireland, Cork",Europe/Dublin,metric,https://track.rtrt.me/e/IRM-IRELAND-2019,15678,,,1439,,"Cork, Ireland","['51.9', '-8.47306']",ES
287,IRM-COSTARICA-2019,2019-06-23,kölbi IRONMAN® 70.3® Costa Rica,1561292100,/_imgss/events/IRM-COSTARICA-2019/1547831576_im703costarica-2019-3358.png,IM 70.3 Costa Rica,America/Costa_Rica,metric,https://track.rtrt.me/e/IRM-COSTARICA-2019,1480,,,746,,"Sardinal, Costa Rica","['10.55029', '-85.698471']",CR
288,IRM-MONT-TREMBLANT703-2019,2019-06-23,Subaru IRONMAN® 70.3® Mont-Tremblant Presented by Sportium,1561287600,/_imgss/events/IRM-MO703-2018/1528772510_app-logo-mont-tremblant-4639.png,IM 70.3 Mont-Tremblant,America/Montreal,metric,https://track.rtrt.me/e/IRM-MONT-TREMBLANT703-2019,1474,,,2556,,"Mont-Tremblant QC, Canada","['46.11834', '-74.60169']",CA
289,IRM-ELSINORE703-2019,2019-06-23,KMD IRONMAN® 70.3® European Championship Elsinore,1561271400,/_imgss/events/IRM-ELSINORE703-2019/1547768214_im703euchamp-2019-7429.png,IM 70.3 Elsinore,Europe/Copenhagen,metric,https://track.rtrt.me/e/IRM-ELSINORE703-2019,1470,,,2185,,"Helsingør, Denmark","['56.03344', '12.6135']",DK
290,IRM-FINLAND703-2019,2019-06-29,Nokian Tyres IRONMAN® 70.3® Finland,1561811400,/_imgss/events/IRM-FINLAND703-2019/1561466885_finland703-2019-3911.png,IM 70.3 Finland,Europe/Helsinki,metric,https://track.rtrt.me/e/IRM-FINLAND703-2019,15904,,,1499,,"Lahti, Finland","['60.97708', '25.65695']",FI
291,IRM-STEELHEAD703-2019,2019-06-30,MAYTAG IRONMAN® 70.3® Steelhead,1561891500,/_imgss/events/IRM-703STEELHEAD2018/1533443097_steelhe-app-logo-2798.png,IM 70.3 Steelhead,America/Detroit,standard,https://track.rtrt.me/e/IRM-STEELHEAD703-2019,1476,,,1662,,"Benton Harbor MI, United States","['42.11554', '-86.45748']",US
292,IRM-LUBBOCK703-2019,2019-06-30,CORE POWER IRONMAN® 70.3® Lubbock,1561894200,/_imgss/events/IRM-LUBBOCK703-2019/1561354142_lubbock703-2019-2128.png,IM 70.3 Lubbock,America/Chicago,standard,https://track.rtrt.me/e/IRM-LUBBOCK703-2019,1475,,,715,,"Lubbock TX, United States","['33.5779', '-101.8552']",US
293,IRM-COEURDALENE703-2019,2019-06-30,IRONMAN® 70.3® Coeur d'Alene,1561903200,/_imgss/events/IRM-COEURDALENE703-2018/1528955175_coeur-app-520.png,IM 70.3 Coeur d'Alene,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-COEURDALENE703-2019,1477,,,2010,,Coeur D,"['47.67168', '-116.77585']",US
294,IRM-FRANCE-2019,2019-06-30,IRONMAN® France,1561868700,/_imgss/events/IRM-FRANCE-2019/1547832219_imfrance-2019-6093.png,IM France,Europe/Paris,metric,https://track.rtrt.me/e/IRM-FRANCE-2019,1482,0,,2294,,"Nice, France","['43.70154', '7.27824']",FR
295,IRM-HAUGESUND-2019,2019-06-30,IRONMAN® Haugesund Presented by XXL All Sports United | IRONMAN® 70.3® Haugesund,1561870800,/_imgss/events/IRM-HAUGESUND-2018/1530064665_norway-lockup-full-6848.png,IM Haugesund,Europe/Oslo,metric,https://track.rtrt.me/e/IRM-HAUGESUND-2019,1481,,,901,,"Haugesund, Norway","['59.41142', '5.26994']",NO
296,IRM-FRANKFURT-2019,2019-06-30,Mainova IRONMAN® European Championship Frankfurt,1561868700,/_imgss/events/IRM-FRANKFURT-2018/1529892016_frankfurt-app-logo-8994.png,IM Frankfurt,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-FRANKFURT-2019,1485,,,2063,,"Frankfurt am Main, Germany","['50.11208', '8.68342']",DE
297,IRM-WESTRIESLAND5150-2019,2019-07-07,IRONMAN® 5i50™ Westfriesland,1562497200,/_imgss/events/IRM-WESTRIESLAND5150-2019/1562195266_5150-westfriesland-2094.png,5150 Westfriesland,Europe/Amsterdam,metric,https://track.rtrt.me/e/IRM-WESTRIESLAND5150-2019,17418,,,,,"Hoorn NH, Netherlands","['52.6425', '5.05944']",DK
298,IRM-MUSKOKA703-2019,2019-07-07,Subaru IRONMAN® 70.3® Muskoka Presented by Subaru of Muskoka,1562497200,/_imgss/events/IRM-MUSKOKA703-2018/1529887506_muskoka703-app-logo-7965.png,IM 70.3 Muskoka,America/Toronto,metric,https://track.rtrt.me/e/IRM-MUSKOKA703-2019,1738,,,1348,,"Muskoka Lakes ON, Canada","['45.1206', '-79.5803']",CA
299,IRM-DAVAO5150-2019,2019-07-07,Penong's IRONMAN® 5i50™ Davao City Philippines,1562451600,/_imgss/events/IRM-DAVAO5150-2019/1551480447_logo-ironman5150-8164.png,5i50 Davao,Asia/Manila,metric,https://track.rtrt.me/e/IRM-DAVAO5150-2019,1594,,,353,,"Davao City, Davao Province, Philippines","['7.06667', '125.6']",
300,IRM-AUSTRIA-2019,2019-07-07,IRONMAN® Austria-Kärnten,1562474400,/_imgss/events/IRM-AUSTRIA-2019/1561922885_im-austria-app-logo-8787.png,IM Austria,Europe/Vienna,metric,https://track.rtrt.me/e/IRM-AUSTRIA-2019,1561,,,2500,,"Klagenfurt am Wörthersee, Austria","['46.62054', '14.31047']",
301,IRM-JONKOPING703-2019,2019-07-07,IRONMAN® 70.3® Jönköping,1562481900,/_imgss/events/IRM-JONKOPING703-2019/1561993289_jonkoping703-2019-8246.png,IM 70.3 Jönköping,Europe/Stockholm,metric,https://track.rtrt.me/e/IRM-JONKOPING703-2019,1560,0,,2131,,"Jonkoping, Sweden","['57.77976', '14.17648']",SE
302,IRM-ECUADOR703-2019,2019-07-07,IRONMAN® 70.3® Ecuador,1562499000,/_imgss/events/IRM-ECUADOR703-2019/1561996066_ecuor703-2019-3497.png,IM 70.3 Ecuador,America/Guayaquil,metric,https://track.rtrt.me/e/IRM-ECUADOR703-2019,1559,,,1299,,"Manta, Ecuador","['-0.98109', '-80.6967']",EC
303,IRM-MUNCIE703-2019,2019-07-13,IRONMAN® 70.3® Muncie,1563015600,/_imgss/events/IRM-MUNCIE703-2018/1531149141_muncie703-app-logo-9993.png,IM 70.3 Muncie,America/Indiana/Indianapolis,standard,https://track.rtrt.me/e/IRM-MUNCIE703-2019,1596,,,1500,,"Muncie IN, United States","['40.26547', '-85.3681']",US
304,IRM-ASTANA703-2019,2019-07-14,BI GROUP IRONMAN® 70.3® Astana,1563065400,/_imgss/events/IRM-ASTANA703-2019/1562808233_app-logo-astana--902.png,IM 70.3 Astana,Asia/Almaty,metric,https://track.rtrt.me/e/IRM-ASTANA703-2019,1427,,,1079,,"Astana, Kazakhstan","['51.12772', '71.4283']",KZ
305,IRM-UK-2019,2019-07-14,IRONMAN® UK,1563080400,/_imgss/events/IRM-UK-2018/1530494069_uk-app-logos-1000500-7473.png,IM UK,Europe/London,metric,https://track.rtrt.me/e/IRM-UK-2019,1562,0,,1310,,"Bolton, United Kingdom","['53.57845', '-2.42667']",GB
306,IRM-VITORIAGASTEIZ-2019,2019-07-14,IRONMAN® Vitoria-Gasteiz,1563085200,/_imgss/events/IRM-VITORIAGASTEIZ-2019/1550683264_imvitoria-gasteiz-2019-4678.png,IM Vitoria-Gasteiz,Europe/Madrid,metric,https://track.rtrt.me/e/IRM-VITORIAGASTEIZ-2019,1568,,,1601,,"Vitoria-Gasteiz VI, Spain","['42.84667', '-2.67306']",ES
307,IRM-ZURICH5150-2019,2019-07-20,IRONMAN® 5i50™ Zurich Triathlon,1563609600,/_imgss/events/IRM-ZURICH5150-2018/1529726212_5150-app-logo-8009.png,5i50 Zurich,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-ZURICH5150-2019,1747,,,951,,"Zurich, Switzerland","['47.37704', '8.53955']",CH
308,IRM-SWITZERLAND-2019,2019-07-21,IRONMAN® Switzerland,1563684000,/_imgss/events/IRM-SWITZERLAND-2018/1532202471_imswitzerland-app-logo-8530.png,IM Switzerland,Europe/Zurich,metric,https://track.rtrt.me/e/IRM-SWITZERLAND-2019,1569,,,1560,,"Zurich, Switzerland","['47.37704', '8.53955']",CH
309,IRM-SANTAROSA703-2019,2019-07-27,IRONMAN® 70.3® Santa Rosa,1564236000,/_imgss/events/IRM-703SANTAROSA-2018/1529810102_santa-rosa703-app-logo-3543.png,IM 70.3 Santa Rosa,America/Los_Angeles,standard,https://track.rtrt.me/e/IRM-SANTAROSA703-2019,1570,,,1974,,"Santa Rosa CA, United States","['38.4379', '-122.71245']",US
310,IRM-LAKEPLACID-2019,2019-07-28,ViewSPORT® IRONMAN® Lake Placid,1564309500,/_imgss/events/IRM-LAKEPLACID-2019/1550687125_imlakeplacid-2019-4023.png,IM Lake Placid,America/New_York,standard,https://track.rtrt.me/e/IRM-LAKEPLACID-2019,1574,,,2058,,"Lake Placid NY, United States","['44.28209', '-73.98274']",US
311,IRM-HAMBURG-2019,2019-07-28,IRONMAN® Hamburg,1564288200,/_imgss/events/IRM-HAMBURG-2018/1532201074_imhamburg-app-logo-54.png,IM Hamburg,Europe/Berlin,metric,https://track.rtrt.me/e/IRM-HAMBURG-2019,1573,0,,2005,,"Hamburg, Germany","['53.5521', '10.01093']",DE
312,IRM-CANADA-2019,2019-07-28,Subaru IRONMAN® Canada | Subaru IRONMAN® 70.3® Canada,1564318200,/_imgss/events/IRM-CANADA-2018/1532056519_cana-lockup-full2-5155.png,IM & IM 70.3 Canada,America/Vancouver,metric,https://track.rtrt.me/e/IRM-CANADA-2019,1572,,,2700,,"Whistler BC, Canada","['50.08845', '-122.98684']",CA
313,IRM-OHIO703-2019,2019-07-28,IRONMAN® 70.3® Ohio,1564311600,/_imgss/events/IRM-OHIO703-2019/1563835520_2019-logo-ohio-7310.png,IM 70.3 Ohio,America/New_York,standard,https://track.rtrt.me/e/IRM-OHIO703-2019,1571,,,1948,,"Delaware OH, United States","['40.30115', '-83.06577']",US
314,IRM-TALLINN-2019,2019-08-03,IRONMAN® Tallinn,1564803000,/_imgss/events/IRM-TALLINN-2018/1533104765_tallin-app-logo-9381.png,IM Tallinn,Europe/Tallinn,metric,https://track.rtrt.me/e/IRM-TALLINN-2019,1509,,,861,,"Tallinn, Estonia","['59.43482', '24.74427']",EE
315,IRM-BOULDER703-2019,2019-08-03,IRONMAN® 70.3® Boulder,1564837500,/_imgss/events/IRM-703BOULDER-2018/1532890102_70-9054.png,IM 70.3 Boulder,America/Denver,standard,https://track.rtrt.me/e/IRM-BOULDER703-2019,1508,,,2046,,"Boulder CO, United States","['40.01574', '-105.27924']",US
316,IRM-MACEIO703-2019,2019-08-04,IRONMAN® 70.3® Maceió,1564909200,/_imgss/events/IRM-MACEIO703-2019/1564602285_703brazil-logo-5205.png,IM 70.3 Maceió,America/Argentina/Buenos_Aires,metric,https://track.rtrt.me/e/IRM-MACEIO703-2019,1513,,,1159,,"Maceió AL, Brazil","['-9.66648', '-35.73499']",BR
317,IRM-CALGARY703-2019,2019-08-11,IRONMAN® 70.3® Calgary,1565528400,/_imgss/events/IRM-CALGARY703-2018/1531597127_calgary-app-logo-2151.png,IM 70.3 Calgary,America/Edmonton,metric,https://track.rtrt.me/e/IRM-CALGARY703-2019,1598,,,716,,"Calgary, Canada","['51.04523', '-114.06315']",CA
318,IRM-PHILIPPINES703-2019,2019-08-11,Regent Aguila IRONMAN® 70.3® Philippines Presented By: Philam Vitality,1565475600,/_imgss/events/IRM-PHILIPPINES703-2019/1565051747_phil-logo-745.png,IM 70.3 Philippines,Asia/Manila,metric,https://track.rtrt.me/e/IRM-PHILIPPINES703-2019,1511,,,1354,,"Lapu-Lapu City, Philippines","['10.3066', '124.0027']",PH
